id,category,trait,tissue,padj
AC148152.3_FG008,Metabolite,X.444266..maleic.acid..10.323,LMAD,1
AC148152.3_FG008,Metabolite,X.448388..D.allose.1..17.278,LMAD,0.106700969601771
AC148152.3_FG008,Metabolite,X.448388..D.allose.1..17.278,LMAN,0.87048768399129
AC148152.3_FG008,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,L3Base,1
AC148152.3_FG008,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAD,0.630425858514956
AC148152.3_FG008,Metabolite,X.5280450..linoleic.acid..20.399,LMAN,0.59942506278862
AC148152.3_FG008,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
AC148152.3_FG008,Metabolite,X.5460407..threonic.acid..13.652,GShoot,0.859019647505538
AC148152.3_FG008,Metabolite,X.5460407..threonic.acid..13.652,L3Base,0.62961822433649
AC148152.3_FG008,Metabolite,X.5460407..threonic.acid..13.652,LMAD,0.775324714830598
AC148152.3_FG008,Metabolite,X.5460935..turanose.1..24.81,LMAN,1
AC148152.3_FG008,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,1
AC148152.3_FG008,Metabolite,X.5951..L.serine.2..11.174..s100,LMAD,1
AC148152.3_FG008,Metabolite,X.5951..L.serine.2..11.174..s100,LMAN,1
AC148152.3_FG008,Metabolite,X.5960..aspartic.acid.2..13.207,L3Tip,1
AC148152.3_FG008,Metabolite,X.5960..aspartic.acid.2..13.207,LMAD,1
AC148152.3_FG008,Metabolite,X.5960..aspartic.acid.2..13.207,LMAN,1
AC148152.3_FG008,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
AC148152.3_FG008,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
AC148152.3_FG008,Metabolite,X.5962..L.lysine.2..17.643,LMAN,1
AC148152.3_FG008,Metabolite,X.5984..fructose.1..17.18..s100,L3Base,0.8126527124078
AC148152.3_FG008,Metabolite,X.5984..fructose.1..17.18..s100,LMAN,1
AC148152.3_FG008,Metabolite,X.6057..tyrosine.2..17.871,LMAD,0.126304785607843
AC148152.3_FG008,Metabolite,X.6057..tyrosine.2..17.871,LMAN,1
AC148152.3_FG008,Metabolite,X.60961..adenosine..23.825,L3Tip,0.0120051344170795
AC148152.3_FG008,Metabolite,X.60961..adenosine..23.825,LMAD,0.378914356823529
AC148152.3_FG008,Metabolite,X.60961..adenosine..23.825,LMAN,1
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,L3Base,0.669695663385858
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,L3Tip,0.494266388116617
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,LMAN,1
AC148152.3_FG008,Metabolite,X.6255..maltose..2..24.915,GShoot,1
AC148152.3_FG008,Metabolite,X.6255..maltose..2..24.915,L3Base,1
AC148152.3_FG008,Metabolite,X.6255..maltose..2..24.915,LMAN,1
AC148152.3_FG008,Metabolite,X.6255..maltose.1..24.702,GShoot,0.43680465195569
AC148152.3_FG008,Metabolite,X.6255..maltose.1..24.702,L3Base,0.62961822433649
AC148152.3_FG008,Metabolite,X.6255..maltose.1..24.702,L3Tip,0.367306730671044
AC148152.3_FG008,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
AC148152.3_FG008,Metabolite,X.6262..L.ornithine.2..16.632,LMAN,1
AC148152.3_FG008,Metabolite,X.6287..L.valine.2..9.151,LMAD,0.542838352426947
AC148152.3_FG008,Metabolite,X.6287..L.valine.2..9.151,LMAN,0.510085112016166
AC148152.3_FG008,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
AC148152.3_FG008,Metabolite,X.6288..L.threonine.2..11.464,LMAN,1
AC148152.3_FG008,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,LMAN,1
AC148152.3_FG008,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,0.607913717449716
AC148152.3_FG008,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
AC148152.3_FG008,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAN,1
AC148152.3_FG008,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,0.0592977498606306
AC148152.3_FG008,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,0.000784118756891328
AC148152.3_FG008,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
AC148152.3_FG008,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,1
AC148152.3_FG008,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,LMAN,1
AC148152.3_FG008,Metabolite,X.6912..xylitol..15.376,LMAN,1
AC148152.3_FG008,Metabolite,X.700..ethanolamine..9.879,LMAD,1
AC148152.3_FG008,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,5.05971866098807e-13
AC148152.3_FG008,Metabolite,X.750..glycine..10.456..s100,GShoot,1
AC148152.3_FG008,Metabolite,X.750..glycine..10.456..s100,L3Tip,0.621209053290057
AC148152.3_FG008,Metabolite,X.750..glycine..10.456..s100,LMAD,1
AC148152.3_FG008,Metabolite,X.750..glycine..10.456..s100,LMAN,0.843385321235669
AC148152.3_FG008,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAD,1
AC148152.3_FG008,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,1
AC148152.3_FG008,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,1
AC148152.3_FG008,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
AC148152.3_FG008,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
AC148152.3_FG008,Metabolite,X.827..ribitol..15.66,L3Base,1
AC148152.3_FG008,Metabolite,X.827..ribitol..15.66,L3Tip,1
AC148152.3_FG008,Metabolite,X.827..ribitol..15.66,LMAN,1
AC148152.3_FG008,Metabolite,X.835..dehydroascorbic.acid..1..16.863,L3Base,0.731954341286928
AC148152.3_FG008,Metabolite,X.892..myo.inositol..19.354..s100,L3Base,0.8126527124078
AC148152.3_FG008,Metabolite,X.892..myo.inositol..19.354..s100,LMAD,0.771528468859295
AC148152.3_FG008,Metabolite,X.892..myo.inositol..19.354..s100,LMAN,0.979423699183878
AC148152.3_FG008,Metabolite,X.938..nicotinic.acid..10.27,GShoot,1
AC148152.3_FG008,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
AC148152.3_FG008,Metabolite,X.971..oxalic.acid..7.883,L3Base,0.796484983993729
AC148152.3_FG008,Metabolite,X.971..oxalic.acid..7.883,L3Tip,0.351082873510068
AC148152.3_FG008,Metabolite,X.971..oxalic.acid..7.883,LMAD,1
AC148152.3_FG008,Metabolite,X.9750..citrulline.2..16.691,L3Base,0.62961822433649
AC148152.3_FG008,Metabolite,X.9750..citrulline.2..16.691,LMAD,0.359216604804916
AC148152.3_FG008,Metabolite,X.9750..citrulline.2..16.691,LMAN,1
AC148152.3_FG008,other,EarDiameter,L3Base,0.835051124791296
AC148152.3_FG008,other,EarDiameter,LMAD,0.385105004665261
AC148152.3_FG008,other,GerminationCount,GShoot,0.0679721956725456
AC148152.3_FG008,other,GerminationCount,LMAD,0.327407726502385
AC148152.3_FG008,other,GerminationCount,LMAN,1
AC148152.3_FG008,other,MainSpikeLength,L3Base,0.622084798447239
AC148152.3_FG008,other,MiddleLeafAngle,GShoot,0.767464517271021
AC148152.3_FG008,other,MiddleLeafAngle,LMAD,0.635583362269889
AC148152.3_FG008,other,MiddleLeafAngle,LMAN,0.952777530450821
AC148152.3_FG008,other,NIROil,LMAD,1
AC148152.3_FG008,other,NIROil,LMAN,1
AC148152.3_FG008,other,NIRProtein,GShoot,0.565638269927775
AC148152.3_FG008,other,NIRProtein,LMAD,1
AC148152.3_FG008,other,NIRStarch,L3Base,1
AC148152.3_FG008,other,NIRStarch,LMAD,1
AC148152.3_FG008,other,RowQuality,L3Tip,1
AC148152.3_FG008,other,RowQuality,LMAD,1
AC148152.3_FG008,other,SecondaryBranchNumber,L3Base,0.927142332742384
AC148152.3_FG008,other,SecondaryBranchNumber,L3Tip,0.232787949323284
AC148152.3_FG008,other,SecondaryBranchNumber,LMAD,1
AC148152.3_FG008,other,SecondaryBranchNumber,LMAN,1
AC148152.3_FG008,other,SeedSetLength,L3Base,1
AC148152.3_FG008,other,SeedSetLength,LMAN,0.624061957200586
AC148152.3_FG008,other,SouthernLeafBlight,GShoot,0.831215598088614
AC148152.3_FG008,other,SouthernLeafBlight,L3Base,1
AC148152.3_FG008,other,SouthernLeafBlight,L3Tip,1
AC148152.3_FG008,other,SouthernLeafBlight,LMAD,1
AC148152.3_FG008,other,SouthernLeafBlight,LMAN,1
AC148152.3_FG008,other,Spikelets.MainSpike,GShoot,0.0613480642767945
AC148152.3_FG008,other,Spikelets.MainSpike,LMAD,1
AC148152.3_FG008,other,Spikelets.PrimaryBranch,GShoot,0.0397511397388839
AC148152.3_FG008,other,Spikelets.PrimaryBranch,LMAD,1
AC148152.3_FG008,other,TasselBranchLength,GShoot,0.888699827548499
AC148152.3_FG008,other,TasselBranchLength,LMAN,1
AC148152.3_FG008,other,TilleringIndex,GShoot,0.658979774021349
AC148152.3_FG008,other,TilleringIndex,L3Base,0.622084798447239
AC148152.3_FG008,other,TilleringIndex,LMAD,1
AC148152.3_FG008,other,TilleringIndex,LMAN,0.86640906032761
AC148152.3_FG008,Seed Traits,CobWeight,L3Base,0.622084798447239
AC148152.3_FG008,Seed Traits,CobWeight,LMAD,1
AC148152.3_FG008,Seed Traits,EarWeight,L3Base,0.605019526376655
AC148152.3_FG008,Seed Traits,EarWeight,LMAD,0.725958578510336
AC148152.3_FG008,Seed Traits,TotalKernelNum,GShoot,0.186115580231275
AC148152.3_FG008,Seed Traits,TotalKernelNum,LMAD,1
AC148152.3_FG008,Seed Traits,TotalKernelVolume,LMAD,0.140240131844779
AC148152.3_FG008,Seed Traits,TotalSeedWeight,L3Base,0.958731117966675
AC148152.3_FG008,Seed Traits,TotalSeedWeight,LMAD,1
AC148152.3_FG008,Seed Traits,X20KernelWeight,LMAD,0.465983083686134
AC148167.6_FG001,Development,PlantHeight,Kern,1
AC148167.6_FG001,Female Inflorescence,CobDiameter,LMAN,0.130007524523398
AC148167.6_FG001,Female Inflorescence,EarLength,Kern,0.318098352388983
AC148167.6_FG001,Female Inflorescence,EarRankNumber,Kern,1
AC148167.6_FG001,Female Inflorescence,EarRowNumber,GRoot,1
AC148167.6_FG001,Female Inflorescence,EarRowNumber,LMAN,0.0184812218050915
AC148167.6_FG001,Flowering Time,AnthesistoSilkInterval,GShoot,0.666767951669589
AC148167.6_FG001,Flowering Time,AnthesistoSilkInterval,Kern,0.318098352388983
AC148167.6_FG001,Flowering Time,AnthesistoSilkInterval,LMAD,1
AC148167.6_FG001,Flowering Time,GDDAnthesis.SilkingInterval,Kern,0.318098352388983
AC148167.6_FG001,Flowering Time,GDDAnthesis.SilkingInterval,LMAD,0.329527376420074
AC148167.6_FG001,Flowering Time,GDDDaystoSilk,Kern,1
AC148167.6_FG001,Leaf Morphology,LeafLength,Kern,0.318098352388983
AC148167.6_FG001,Leaf Morphology,LeafWidth,Kern,1
AC148167.6_FG001,Male Inflorescence,TasselLength,GRoot,0.123472480459445
AC148167.6_FG001,Male Inflorescence,TasselLength,Kern,0.60914621852601
AC148167.6_FG001,Male Inflorescence,TasselPrimaryBranches,Kern,0.318098352388983
AC148167.6_FG001,Metabolite,X.1001..phenethylamine..13.742,Kern,1
AC148167.6_FG001,Metabolite,X.1060..pyruvic.acid..6.714,GRoot,0.669189656529966
AC148167.6_FG001,Metabolite,X.1060..pyruvic.acid..6.714,L3Tip,1
AC148167.6_FG001,Metabolite,X.1060..pyruvic.acid..6.714,LMAN,1
AC148167.6_FG001,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
AC148167.6_FG001,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
AC148167.6_FG001,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
AC148167.6_FG001,Metabolite,X.12647..L.homoserine.2..12.359,LMAN,1
AC148167.6_FG001,Metabolite,X.128869..galactonic.acid.2..18.504,Kern,0.170909779031168
AC148167.6_FG001,Metabolite,X.128869..galactonic.acid.2..18.504,L3Tip,1
AC148167.6_FG001,Metabolite,X.128869..galactonic.acid.2..18.504,LMAD,1
AC148167.6_FG001,Metabolite,X.1549111..caffeic.acid..19.755,Kern,0.0830008679646372
AC148167.6_FG001,Metabolite,X.1549111..caffeic.acid..19.755,LMAN,1
AC148167.6_FG001,Metabolite,X.204..allantoin.1..17.293,Kern,1
AC148167.6_FG001,Metabolite,X.2116..alpha.tocophereol..27.379,LMAD,1
AC148167.6_FG001,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
AC148167.6_FG001,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
AC148167.6_FG001,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
AC148167.6_FG001,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GShoot,0.230017725477935
AC148167.6_FG001,Metabolite,X.3037582..mucic.acid..18.907,GShoot,0.00271733546482533
AC148167.6_FG001,Metabolite,X.3037582..mucic.acid..18.907,Kern,1
AC148167.6_FG001,Metabolite,X.311..citric.acid..16.615..s100,GShoot,1
AC148167.6_FG001,Metabolite,X.311..citric.acid..16.615..s100,L3Base,0.744286942083792
AC148167.6_FG001,Metabolite,X.439194..glyceric.acid..10.735,Kern,1
AC148167.6_FG001,Metabolite,X.439242..Raffinose..29.282,GRoot,0.918574661376969
AC148167.6_FG001,Metabolite,X.439451..galactinol.2..26.479,Kern,1
AC148167.6_FG001,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,1
AC148167.6_FG001,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,Kern,1
AC148167.6_FG001,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,LMAD,1
AC148167.6_FG001,Metabolite,X.444266..maleic.acid..10.323,Kern,0.790133817527135
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,Kern,0.367506755187353
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,L3Tip,0.367910160006357
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,LMAD,0.573775360483692
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,LMAN,0.686182772796717
AC148167.6_FG001,Metabolite,X.448388..D.allose.1..17.278,GRoot,1
AC148167.6_FG001,Metabolite,X.448388..D.allose.1..17.278,Kern,0.229758196551272
AC148167.6_FG001,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,GRoot,0.669189656529966
AC148167.6_FG001,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAN,0.495360969544907
AC148167.6_FG001,Metabolite,X.5280450..linoleic.acid..20.399,GShoot,0.49729994412085
AC148167.6_FG001,Metabolite,X.5280450..linoleic.acid..20.399,L3Tip,1
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,GShoot,0.563976071306641
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,Kern,0.361193541907197
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,L3Base,7.04224752601235e-06
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,LMAD,1
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
AC148167.6_FG001,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
AC148167.6_FG001,Metabolite,X.5321515..stigmasterol..28.442,LMAN,1
AC148167.6_FG001,Metabolite,X.5460407..threonic.acid..13.652,LMAN,0.749360545993578
AC148167.6_FG001,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,1
AC148167.6_FG001,Metabolite,X.5460673..D.saccharic.acid..18.614,Kern,1
AC148167.6_FG001,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
AC148167.6_FG001,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
AC148167.6_FG001,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GShoot,0.290411359688831
AC148167.6_FG001,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,1
AC148167.6_FG001,Metabolite,X.5951..L.serine.2..11.174..s100,Kern,1
AC148167.6_FG001,Metabolite,X.5960..aspartic.acid.2..13.207,Kern,0.968051748890675
AC148167.6_FG001,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
AC148167.6_FG001,Metabolite,X.6057..tyrosine.2..17.871,GShoot,1
AC148167.6_FG001,Metabolite,X.60961..adenosine..23.825,Kern,0.890395459989394
AC148167.6_FG001,Metabolite,X.6255..maltose..2..24.915,LMAD,1
AC148167.6_FG001,Metabolite,X.6255..maltose.1..24.702,GRoot,0.669189656529966
AC148167.6_FG001,Metabolite,X.6255..maltose.1..24.702,Kern,0.681714176749479
AC148167.6_FG001,Metabolite,X.6255..maltose.1..24.702,LMAD,0.933781888048409
AC148167.6_FG001,Metabolite,X.6287..L.valine.2..9.151,Kern,0.503391331492727
AC148167.6_FG001,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,GRoot,1
AC148167.6_FG001,Metabolite,X.6508..quinic.acid..17.076..s100,LMAN,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,0.208411087004491
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,GRoot,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,Kern,0.367506755187353
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,LMAD,0.573775360483692
AC148167.6_FG001,Metabolite,X.6912..xylitol..15.376,Kern,1
AC148167.6_FG001,Metabolite,X.6912..xylitol..15.376,L3Base,0.61948500138942
AC148167.6_FG001,Metabolite,X.700..ethanolamine..9.879,L3Base,0.468986655301442
AC148167.6_FG001,Metabolite,X.700..ethanolamine..9.879,LMAN,1
AC148167.6_FG001,Metabolite,X.750..glycine..10.456..s100,Kern,1
AC148167.6_FG001,Metabolite,X.750..glycine..10.456..s100,L3Base,1
AC148167.6_FG001,Metabolite,X.827..ribitol..15.66,LMAD,0.909199180244847
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,GRoot,1
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,Kern,1
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,L3Tip,0.494504771404439
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAD,0.564238323461668
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAN,0.00483839681395182
AC148167.6_FG001,Metabolite,X.892..myo.inositol..19.354..s100,GShoot,0.180993509732286
AC148167.6_FG001,Metabolite,X.892..myo.inositol..19.354..s100,Kern,0.345424191705596
AC148167.6_FG001,Metabolite,X.92824..D.malic.acid..12.794..s100,LMAD,1
AC148167.6_FG001,Metabolite,X.92824..D.malic.acid..12.794..s100,LMAN,1
AC148167.6_FG001,Metabolite,X.938..nicotinic.acid..10.27,Kern,1
AC148167.6_FG001,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
AC148167.6_FG001,Metabolite,X.938..nicotinic.acid..10.27,LMAN,0.316949176157317
AC148167.6_FG001,other,EarDiameter,Kern,1
AC148167.6_FG001,other,EarDiameter,LMAN,0.121941350108094
AC148167.6_FG001,other,GerminationCount,Kern,0.318098352388983
AC148167.6_FG001,other,MainSpikeLength,GRoot,0.389103467463091
AC148167.6_FG001,other,MainSpikeLength,Kern,0.757860592862548
AC148167.6_FG001,other,MainSpikeLength,L3Tip,0.928328599706474
AC148167.6_FG001,other,MainSpikeLength,LMAN,0.208251276124417
AC148167.6_FG001,other,MiddleLeafAngle,Kern,1
AC148167.6_FG001,other,NIROil,GShoot,0.00733555134376274
AC148167.6_FG001,other,NIROil,Kern,1
AC148167.6_FG001,other,NIRProtein,Kern,0.379950070256008
AC148167.6_FG001,other,NIRStarch,GShoot,1
AC148167.6_FG001,other,NIRStarch,Kern,0.189975035128004
AC148167.6_FG001,other,NumberofTilleringPlants,GRoot,0.466721754622505
AC148167.6_FG001,other,NumberofTilleringPlants,Kern,1
AC148167.6_FG001,other,RowQuality,GRoot,0.000999373337677412
AC148167.6_FG001,other,RowQuality,GShoot,0.725933153475293
AC148167.6_FG001,other,RowQuality,Kern,1
AC148167.6_FG001,other,RowQuality,LMAN,0.431315987969829
AC148167.6_FG001,other,SeedSetLength,Kern,1
AC148167.6_FG001,other,SouthernLeafBlight,Kern,1
AC148167.6_FG001,other,Spikelets.MainSpike,L3Tip,1
AC148167.6_FG001,other,Spikelets.PrimaryBranch,Kern,0.318098352388983
AC148167.6_FG001,other,StandCount,Kern,0.478621952763247
AC148167.6_FG001,other,StandCount,LMAN,0.130007524523398
AC148167.6_FG001,other,TasselBranchLength,L3Tip,1
AC148167.6_FG001,other,TasselBranchLength,LMAD,1
AC148167.6_FG001,other,TilleringIndex,Kern,1
AC148167.6_FG001,Seed Traits,CobWeight,Kern,0.636196704777966
AC148167.6_FG001,Seed Traits,CobWeight,LMAN,1
AC148167.6_FG001,Seed Traits,EarWeight,Kern,0.41198859038045
AC148167.6_FG001,Seed Traits,EarWeight,LMAN,0.194809326591121
AC148167.6_FG001,Seed Traits,TotalKernelNum,LMAN,0.749806645808055
AC148167.6_FG001,Seed Traits,TotalSeedWeight,Kern,0.849075424470943
AC148167.6_FG001,Seed Traits,TotalSeedWeight,LMAN,1
AC148167.6_FG001,Seed Traits,X20KernelWeight,Kern,0.298841787506475
AC149475.2_FG002,Development,EarHeight,GRoot,0.188898148193199
AC149475.2_FG002,Development,PlantHeight,GRoot,0.377796296386398
AC149475.2_FG002,Female Inflorescence,CobDiameter,GRoot,0.80376936250382
AC149475.2_FG002,Female Inflorescence,EarLength,GShoot,0.466550202166289
AC149475.2_FG002,Metabolite,X.1549111..caffeic.acid..19.755,GRoot,0.949608819005386
AC149475.2_FG002,Metabolite,X.5280450..linoleic.acid..20.399,GRoot,0.402522040805981
AC149475.2_FG002,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
AC149475.2_FG002,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,1
AC149475.2_FG002,Metabolite,X.6255..maltose..2..24.915,GRoot,1
AC149475.2_FG002,Metabolite,X.754..glycerol.1.phosphate..16.056,GShoot,0.63733026085199
AC149475.2_FG002,Metabolite,X.754..glycerol.1.phosphate..16.056,L3Base,0.195617201874693
AC149475.2_FG002,Metabolite,X.938..nicotinic.acid..10.27,GRoot,0.815866765251643
AC149475.2_FG002,other,EarDiameter,GShoot,0.951252505397622
AC149475.2_FG002,other,MiddleLeafAngle,GRoot,0.433857840311996
AC149475.2_FG002,other,RowQuality,L3Base,0.000250850171398476
AC149475.2_FG002,Seed Traits,CobWeight,GShoot,0.143505676092963
AC149475.2_FG002,Seed Traits,EarWeight,GShoot,0.262560367864624
AC149475.2_FG002,Seed Traits,TotalKernelVolume,GRoot,0.253072492669081
AC149475.2_FG002,Seed Traits,TotalKernelVolume,GShoot,1
AC149475.2_FG002,Seed Traits,TotalSeedWeight,GShoot,0.354243927120732
AC149475.2_FG003,Development,EarHeight,Kern,0.442060230986936
AC149475.2_FG003,Female Inflorescence,CobDiameter,Kern,1
AC149475.2_FG003,Flowering Time,AnthesistoSilkInterval,L3Tip,0.280058764894069
AC149475.2_FG003,Flowering Time,AnthesistoSilkInterval,LMAN,0.884064400753254
AC149475.2_FG003,Flowering Time,DaystoSilk,Kern,1
AC149475.2_FG003,Flowering Time,DaysToTassel,Kern,0.743606724236981
AC149475.2_FG003,Flowering Time,GDDAnthesis.SilkingInterval,L3Tip,0.261411185644711
AC149475.2_FG003,Flowering Time,GDDAnthesis.SilkingInterval,LMAN,1
AC149475.2_FG003,Flowering Time,GDDDaystoTassel,Kern,0.442060230986936
AC149475.2_FG003,Leaf Morphology,UpperLeafAngle,Kern,1
AC149475.2_FG003,Leaf Morphology,UpperLeafAngle,L3Tip,0.130705592822355
AC149475.2_FG003,Metabolite,X.1060..pyruvic.acid..6.714,Kern,1
AC149475.2_FG003,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,1
AC149475.2_FG003,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,1
AC149475.2_FG003,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,0.416725300127812
