id,category,trait,tissue,padj
AC148152.3_FG008,Metabolite,X.5962..L.lysine.2..17.643,LMAN,0.236209212639171
AC148152.3_FG008,Metabolite,X.5984..fructose.1..17.18..s100,L3Base,0.703829471978039
AC148152.3_FG008,Metabolite,X.6057..tyrosine.2..17.871,LMAD,0.515048039036978
AC148152.3_FG008,Metabolite,X.60961..adenosine..23.825,L3Tip,1
AC148152.3_FG008,Metabolite,X.60961..adenosine..23.825,LMAD,0.852387215880109
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,GShoot,0.310646866303586
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,L3Base,1
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,L3Tip,1
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
AC148152.3_FG008,Metabolite,X.6106..L.leucine.2..9.945,LMAN,0.557614357757511
AC148152.3_FG008,Metabolite,X.6255..maltose..2..24.915,GShoot,1
AC148152.3_FG008,Metabolite,X.6255..maltose..2..24.915,L3Base,1
AC148152.3_FG008,Metabolite,X.6255..maltose.1..24.702,GShoot,1
AC148152.3_FG008,Metabolite,X.6255..maltose.1..24.702,L3Base,0.892692950571183
AC148152.3_FG008,Metabolite,X.6255..maltose.1..24.702,L3Tip,1
AC148152.3_FG008,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
AC148152.3_FG008,Metabolite,X.6262..L.ornithine.2..16.632,LMAN,1
AC148152.3_FG008,Metabolite,X.6287..L.valine.2..9.151,GShoot,1
AC148152.3_FG008,Metabolite,X.6287..L.valine.2..9.151,LMAD,0.614803630824758
AC148152.3_FG008,Metabolite,X.6287..L.valine.2..9.151,LMAN,1
AC148152.3_FG008,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
AC148152.3_FG008,Metabolite,X.6288..L.threonine.2..11.464,LMAN,0.690252000069481
AC148152.3_FG008,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,1
AC148152.3_FG008,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
AC148152.3_FG008,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,1
AC148152.3_FG008,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,0.000351357844085243
AC148152.3_FG008,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
AC148152.3_FG008,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,1
AC148152.3_FG008,Metabolite,X.6912..xylitol..15.376,LMAN,1
AC148152.3_FG008,Metabolite,X.700..ethanolamine..9.879,GShoot,1
AC148152.3_FG008,Metabolite,X.700..ethanolamine..9.879,LMAD,0.718188467414396
AC148152.3_FG008,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
AC148152.3_FG008,Metabolite,X.750..glycine..10.456..s100,GShoot,1
AC148152.3_FG008,Metabolite,X.750..glycine..10.456..s100,L3Tip,0.834489797308404
AC148152.3_FG008,Metabolite,X.750..glycine..10.456..s100,LMAD,1
AC148152.3_FG008,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAD,0.603087921622492
AC148152.3_FG008,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,0.422511563694462
AC148152.3_FG008,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,0.995843083019498
AC148152.3_FG008,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
AC148152.3_FG008,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
AC148152.3_FG008,Metabolite,X.827..ribitol..15.66,L3Base,1
AC148152.3_FG008,Metabolite,X.827..ribitol..15.66,L3Tip,1
AC148152.3_FG008,Metabolite,X.827..ribitol..15.66,LMAN,0.0153188969763907
AC148152.3_FG008,Metabolite,X.835..dehydroascorbic.acid..1..16.863,L3Base,0.784423798887739
AC148152.3_FG008,Metabolite,X.892..myo.inositol..19.354..s100,L3Base,1
AC148152.3_FG008,Metabolite,X.892..myo.inositol..19.354..s100,LMAD,1
AC148152.3_FG008,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
AC148152.3_FG008,Metabolite,X.971..oxalic.acid..7.883,L3Base,0.966695769774718
AC148152.3_FG008,Metabolite,X.971..oxalic.acid..7.883,L3Tip,1
AC148152.3_FG008,Metabolite,X.971..oxalic.acid..7.883,LMAD,1
AC148152.3_FG008,Metabolite,X.9750..citrulline.2..16.691,L3Base,0.892692950571183
AC148152.3_FG008,Metabolite,X.9750..citrulline.2..16.691,LMAD,0.426193607940054
AC148152.3_FG008,Metabolite,X.9750..citrulline.2..16.691,LMAN,0.4505152722892
AC148152.3_FG008,other,EarDiameter,L3Base,0.757954974853772
AC148152.3_FG008,other,EarDiameter,LMAD,0.434838047017274
AC148152.3_FG008,other,GerminationCount,GShoot,0.0930319471306678
AC148152.3_FG008,other,GerminationCount,LMAD,1
AC148152.3_FG008,other,GerminationCount,LMAN,1
AC148152.3_FG008,other,MainSpikeLength,L3Base,0.0307527673587455
AC148152.3_FG008,other,MiddleLeafAngle,GShoot,0.573302472150789
AC148152.3_FG008,other,MiddleLeafAngle,LMAD,0.329981579166372
AC148152.3_FG008,other,MiddleLeafAngle,LMAN,0.952777530450821
AC148152.3_FG008,other,NIROil,LMAD,6.11732886568461e-12
AC148152.3_FG008,other,NIROil,LMAN,1
AC148152.3_FG008,other,NIRProtein,GShoot,0.230226509295333
AC148152.3_FG008,other,NIRProtein,LMAD,0.889320356492551
AC148152.3_FG008,other,NIRStarch,L3Base,0.205849786418447
AC148152.3_FG008,other,NIRStarch,LMAD,0.837389022330932
AC148152.3_FG008,other,RowQuality,L3Tip,0.599013370265658
AC148152.3_FG008,other,RowQuality,LMAD,0.0501005191230517
AC148152.3_FG008,other,SecondaryBranchNumber,L3Base,7.74572850303912e-10
AC148152.3_FG008,other,SecondaryBranchNumber,L3Tip,0.142026776149925
AC148152.3_FG008,other,SecondaryBranchNumber,LMAD,0.389488068078097
AC148152.3_FG008,other,SecondaryBranchNumber,LMAN,0.332421884987868
AC148152.3_FG008,other,SeedSetLength,L3Base,1
AC148152.3_FG008,other,SeedSetLength,LMAN,0.751832427944106
AC148152.3_FG008,other,SouthernLeafBlight,GShoot,0.831215598088614
AC148152.3_FG008,other,SouthernLeafBlight,L3Base,1
AC148152.3_FG008,other,SouthernLeafBlight,L3Tip,0.21715674221021
AC148152.3_FG008,other,SouthernLeafBlight,LMAD,1
AC148152.3_FG008,other,SouthernLeafBlight,LMAN,0.00594458523940977
AC148152.3_FG008,other,Spikelets.MainSpike,GShoot,0.040774916140258
AC148152.3_FG008,other,Spikelets.MainSpike,LMAD,0.315316126264556
AC148152.3_FG008,other,Spikelets.PrimaryBranch,GShoot,0.139811235361285
AC148152.3_FG008,other,Spikelets.PrimaryBranch,LMAD,1
AC148152.3_FG008,other,TasselBranchLength,GShoot,0.484611583422799
AC148152.3_FG008,other,TasselBranchLength,LMAN,0.256535448767274
AC148152.3_FG008,other,TilleringIndex,GShoot,0.916663416038468
AC148152.3_FG008,other,TilleringIndex,L3Base,0.12090417243625
AC148152.3_FG008,other,TilleringIndex,LMAD,1
AC148152.3_FG008,other,TilleringIndex,LMAN,1
AC148152.3_FG008,Seed Traits,CobWeight,L3Base,0.180264979648169
AC148152.3_FG008,Seed Traits,CobWeight,LMAD,1
AC148152.3_FG008,Seed Traits,EarWeight,L3Base,0.704146551278906
AC148152.3_FG008,Seed Traits,EarWeight,LMAD,0.657674242590555
AC148152.3_FG008,Seed Traits,TotalKernelNum,GShoot,0.216390995221808
AC148152.3_FG008,Seed Traits,TotalKernelNum,LMAD,0.933906487533487
AC148152.3_FG008,Seed Traits,TotalKernelVolume,LMAD,0.841943358403492
AC148152.3_FG008,Seed Traits,TotalSeedWeight,L3Base,0.704146551278906
AC148152.3_FG008,Seed Traits,TotalSeedWeight,LMAD,0.869676094034548
AC148152.3_FG008,Seed Traits,X20KernelWeight,LMAD,1
AC148167.6_FG001,Development,PlantHeight,Kern,0.804391160868421
AC148167.6_FG001,Female Inflorescence,CobDiameter,LMAN,0.305475809285888
AC148167.6_FG001,Female Inflorescence,EarLength,Kern,1
AC148167.6_FG001,Female Inflorescence,EarRankNumber,Kern,0.512626286621264
AC148167.6_FG001,Female Inflorescence,EarRowNumber,GRoot,0.645911464502793
AC148167.6_FG001,Female Inflorescence,EarRowNumber,LMAN,1
AC148167.6_FG001,Flowering Time,AnthesistoSilkInterval,GShoot,0.981785200046857
AC148167.6_FG001,Flowering Time,AnthesistoSilkInterval,Kern,0.160878232173684
AC148167.6_FG001,Flowering Time,AnthesistoSilkInterval,LMAD,1
AC148167.6_FG001,Flowering Time,GDDAnthesis.SilkingInterval,Kern,0.160878232173684
AC148167.6_FG001,Flowering Time,GDDAnthesis.SilkingInterval,LMAD,0.0921484577722582
AC148167.6_FG001,Flowering Time,GDDDaystoSilk,Kern,0.924293111097714
AC148167.6_FG001,Leaf Morphology,LeafLength,Kern,0.450156016483704
AC148167.6_FG001,Leaf Morphology,LeafWidth,Kern,0.321756464347368
AC148167.6_FG001,Male Inflorescence,TasselLength,GRoot,0.108533400498354
AC148167.6_FG001,Male Inflorescence,TasselLength,Kern,1
AC148167.6_FG001,Male Inflorescence,TasselPrimaryBranches,Kern,0.160878232173684
AC148167.6_FG001,Metabolite,X.1001..phenethylamine..13.742,Kern,1
AC148167.6_FG001,Metabolite,X.1060..pyruvic.acid..6.714,GRoot,0.2877353648087
AC148167.6_FG001,Metabolite,X.1060..pyruvic.acid..6.714,L3Tip,1
AC148167.6_FG001,Metabolite,X.1060..pyruvic.acid..6.714,LMAN,0.961252349226696
AC148167.6_FG001,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,2.25749647920015e-10
AC148167.6_FG001,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
AC148167.6_FG001,Metabolite,X.12647..L.homoserine.2..12.359,LMAN,0.490576853813155
AC148167.6_FG001,Metabolite,X.128869..galactonic.acid.2..18.504,Kern,0.824297898544079
AC148167.6_FG001,Metabolite,X.128869..galactonic.acid.2..18.504,L3Tip,0.000722422197394712
AC148167.6_FG001,Metabolite,X.128869..galactonic.acid.2..18.504,LMAD,1
AC148167.6_FG001,Metabolite,X.1549111..caffeic.acid..19.755,Kern,0.382864315749082
AC148167.6_FG001,Metabolite,X.204..allantoin.1..17.293,Kern,1
AC148167.6_FG001,Metabolite,X.2116..alpha.tocophereol..27.379,LMAD,1
AC148167.6_FG001,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
AC148167.6_FG001,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
AC148167.6_FG001,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
AC148167.6_FG001,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GShoot,0.626937509380626
AC148167.6_FG001,Metabolite,X.3037582..mucic.acid..18.907,GShoot,1.68597775740409e-08
AC148167.6_FG001,Metabolite,X.3037582..mucic.acid..18.907,Kern,1
AC148167.6_FG001,Metabolite,X.311..citric.acid..16.615..s100,GShoot,0.655861811290468
AC148167.6_FG001,Metabolite,X.311..citric.acid..16.615..s100,L3Base,0.693843255079281
AC148167.6_FG001,Metabolite,X.439194..glyceric.acid..10.735,Kern,1
AC148167.6_FG001,Metabolite,X.439242..Raffinose..29.282,GRoot,0.000136175274203509
AC148167.6_FG001,Metabolite,X.439451..galactinol.2..26.479,Kern,0.711580788038631
AC148167.6_FG001,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,1
AC148167.6_FG001,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,Kern,0.853896945646357
AC148167.6_FG001,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,LMAD,1
AC148167.6_FG001,Metabolite,X.444266..maleic.acid..10.323,Kern,1
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,Kern,0.609873989621921
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,L3Tip,1
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,LMAD,0.0861010277503507
AC148167.6_FG001,Metabolite,X.444972..fumaric.acid..10.94,LMAN,1
AC148167.6_FG001,Metabolite,X.448388..D.allose.1..17.278,GRoot,0.0503594025433227
AC148167.6_FG001,Metabolite,X.448388..D.allose.1..17.278,Kern,1
AC148167.6_FG001,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,GRoot,0.722211578844073
AC148167.6_FG001,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAN,0.00994646068838478
AC148167.6_FG001,Metabolite,X.5280450..linoleic.acid..20.399,GShoot,1
AC148167.6_FG001,Metabolite,X.5280450..linoleic.acid..20.399,L3Tip,1
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,GShoot,0.587776188908002
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,Kern,1
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,L3Base,1
AC148167.6_FG001,Metabolite,X.5321342..beta.sitosterol..28.848,LMAD,1
AC148167.6_FG001,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
AC148167.6_FG001,Metabolite,X.5460407..threonic.acid..13.652,LMAN,1
AC148167.6_FG001,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,1
AC148167.6_FG001,Metabolite,X.5460673..D.saccharic.acid..18.614,Kern,1
AC148167.6_FG001,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,0.113935636266364
AC148167.6_FG001,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
AC148167.6_FG001,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GShoot,1
AC148167.6_FG001,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,1
AC148167.6_FG001,Metabolite,X.5951..L.serine.2..11.174..s100,Kern,0.959607324306374
AC148167.6_FG001,Metabolite,X.5960..aspartic.acid.2..13.207,Kern,0.665014576295928
AC148167.6_FG001,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
AC148167.6_FG001,Metabolite,X.6057..tyrosine.2..17.871,GShoot,1
AC148167.6_FG001,Metabolite,X.60961..adenosine..23.825,Kern,1
AC148167.6_FG001,Metabolite,X.6255..maltose..2..24.915,LMAD,0.000345511624890271
AC148167.6_FG001,Metabolite,X.6255..maltose.1..24.702,GRoot,0.949047194555529
AC148167.6_FG001,Metabolite,X.6255..maltose.1..24.702,Kern,1
AC148167.6_FG001,Metabolite,X.6255..maltose.1..24.702,LMAD,1
AC148167.6_FG001,Metabolite,X.6287..L.valine.2..9.151,Kern,0.0183100383792221
AC148167.6_FG001,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,GRoot,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,0.958408304925276
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,1
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,GRoot,0.251756446784261
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,Kern,0.426948472823179
AC148167.6_FG001,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,LMAD,0.178365776173943
AC148167.6_FG001,Metabolite,X.6912..xylitol..15.376,Kern,1
AC148167.6_FG001,Metabolite,X.6912..xylitol..15.376,L3Base,8.55477135353056e-06
AC148167.6_FG001,Metabolite,X.700..ethanolamine..9.879,L3Base,0.0781110067789548
AC148167.6_FG001,Metabolite,X.700..ethanolamine..9.879,LMAN,1
AC148167.6_FG001,Metabolite,X.750..glycine..10.456..s100,Kern,1
AC148167.6_FG001,Metabolite,X.750..glycine..10.456..s100,L3Base,1
AC148167.6_FG001,Metabolite,X.827..ribitol..15.66,LMAD,2.14320422873859e-07
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,GRoot,1.32519897602101e-05
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,Kern,1
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAD,1
AC148167.6_FG001,Metabolite,X.835..dehydroascorbic.acid..1..16.863,LMAN,0.0275049545473554
AC148167.6_FG001,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Base,1
AC148167.6_FG001,Metabolite,X.892..myo.inositol..19.354..s100,GShoot,0.465928842296744
AC148167.6_FG001,Metabolite,X.892..myo.inositol..19.354..s100,Kern,1
AC148167.6_FG001,Metabolite,X.92824..D.malic.acid..12.794..s100,LMAD,1
AC148167.6_FG001,Metabolite,X.938..nicotinic.acid..10.27,Kern,0.729981699547156
AC148167.6_FG001,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
AC148167.6_FG001,Metabolite,X.938..nicotinic.acid..10.27,LMAN,1
AC148167.6_FG001,other,EarDiameter,Kern,1
AC148167.6_FG001,other,EarDiameter,LMAN,0.295304570054178
AC148167.6_FG001,other,GerminationCount,Kern,0.160878232173684
AC148167.6_FG001,other,MainSpikeLength,GRoot,0.540813381078586
AC148167.6_FG001,other,MainSpikeLength,Kern,0.723952044781579
AC148167.6_FG001,other,MainSpikeLength,L3Tip,0.151281770895519
AC148167.6_FG001,other,MainSpikeLength,LMAN,0.208251276124417
AC148167.6_FG001,other,MiddleLeafAngle,Kern,1
AC148167.6_FG001,other,NIROil,GShoot,0.840293109553145
AC148167.6_FG001,other,NIROil,Kern,0.780844663309771
AC148167.6_FG001,other,NIRProtein,Kern,0.554914901913271
AC148167.6_FG001,other,NIRStarch,GShoot,0.858229121546079
AC148167.6_FG001,other,NIRStarch,Kern,1
AC148167.6_FG001,other,NumberofTilleringPlants,GRoot,1
AC148167.6_FG001,other,NumberofTilleringPlants,Kern,1
AC148167.6_FG001,other,RowQuality,GRoot,0.0382719546614885
AC148167.6_FG001,other,RowQuality,GShoot,0.274067709916969
AC148167.6_FG001,other,RowQuality,Kern,1
AC148167.6_FG001,other,RowQuality,LMAN,1
AC148167.6_FG001,other,SeedSetLength,Kern,1
AC148167.6_FG001,other,SouthernLeafBlight,Kern,1
AC148167.6_FG001,other,Spikelets.MainSpike,L3Tip,7.1406884998293e-05
AC148167.6_FG001,other,Spikelets.PrimaryBranch,Kern,0.321756464347368
AC148167.6_FG001,other,StandCount,Kern,1
AC148167.6_FG001,other,StandCount,LMAN,1
AC148167.6_FG001,other,TasselBranchLength,L3Tip,0.00600900850302111
AC148167.6_FG001,other,TasselBranchLength,LMAD,1
AC148167.6_FG001,other,TilleringIndex,Kern,1
AC148167.6_FG001,Seed Traits,CobWeight,Kern,1
AC148167.6_FG001,Seed Traits,CobWeight,LMAN,1
AC148167.6_FG001,Seed Traits,EarWeight,Kern,0.0471625622749738
AC148167.6_FG001,Seed Traits,EarWeight,LMAN,1
AC148167.6_FG001,Seed Traits,TotalKernelNum,LMAN,0.211540575456372
AC148167.6_FG001,Seed Traits,TotalSeedWeight,Kern,0.184638173024879
AC148167.6_FG001,Seed Traits,TotalSeedWeight,LMAN,0.316368390310514
AC148167.6_FG001,Seed Traits,X20KernelWeight,Kern,1
AC149475.2_FG002,Development,EarHeight,GRoot,4.40049996441871e-08
AC149475.2_FG002,Development,PlantHeight,GRoot,3.06914493819477e-11
AC149475.2_FG002,Female Inflorescence,CobDiameter,GRoot,0.089692254487697
AC149475.2_FG002,Female Inflorescence,EarLength,GShoot,0.669817443223643
AC149475.2_FG002,Metabolite,X.128869..galactonic.acid.2..18.504,GShoot,1
AC149475.2_FG002,Metabolite,X.1549111..caffeic.acid..19.755,GRoot,0.746735965635407
AC149475.2_FG002,Metabolite,X.5280450..linoleic.acid..20.399,GRoot,0.612231814535377
AC149475.2_FG002,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
AC149475.2_FG002,Metabolite,X.6255..maltose..2..24.915,GRoot,1
AC149475.2_FG002,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,GShoot,1
AC149475.2_FG002,Metabolite,X.754..glycerol.1.phosphate..16.056,GShoot,0.993305035125613
AC149475.2_FG002,Metabolite,X.754..glycerol.1.phosphate..16.056,L3Base,1
AC149475.2_FG002,other,EarDiameter,GShoot,0.00384076269725608
AC149475.2_FG002,other,MiddleLeafAngle,GRoot,1
AC149475.2_FG002,other,RowQuality,L3Base,1.54525606244071e-06
AC149475.2_FG002,Seed Traits,CobWeight,GShoot,0.192886238500348
AC149475.2_FG002,Seed Traits,EarWeight,GShoot,0.322792724774326
AC149475.2_FG002,Seed Traits,TotalKernelVolume,GRoot,0.00273037813459665
AC149475.2_FG002,Seed Traits,TotalKernelVolume,GShoot,0.0157056717664834
AC149475.2_FG002,Seed Traits,TotalSeedWeight,GShoot,1
AC149475.2_FG003,Development,EarHeight,Kern,0.0141697655164645
AC149475.2_FG003,Female Inflorescence,CobDiameter,Kern,0.924615888470846
AC149475.2_FG003,Flowering Time,AnthesistoSilkInterval,L3Tip,0.819920155691453
AC149475.2_FG003,Flowering Time,AnthesistoSilkInterval,LMAN,0.00532852096648639
AC149475.2_FG003,Flowering Time,DaystoSilk,Kern,1
AC149475.2_FG003,Flowering Time,DaysToTassel,Kern,0.82701132836115
AC149475.2_FG003,Flowering Time,GDDAnthesis.SilkingInterval,L3Tip,1
AC149475.2_FG003,Flowering Time,GDDAnthesis.SilkingInterval,LMAN,0.806263000998607
AC149475.2_FG003,Flowering Time,GDDDaystoTassel,Kern,0.160091196796521
AC149475.2_FG003,Leaf Morphology,UpperLeafAngle,Kern,1
AC149475.2_FG003,Leaf Morphology,UpperLeafAngle,L3Tip,0.266674340736393
AC149475.2_FG003,Metabolite,X.1060..pyruvic.acid..6.714,Kern,1
AC149475.2_FG003,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,1
AC149475.2_FG003,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,0.260689065907661
AC149475.2_FG003,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,1
AC149475.2_FG003,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
AC149475.2_FG003,Metabolite,X.2116..alpha.tocophereol..27.379,Kern,1
AC149475.2_FG003,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,0.693155973293478
AC149475.2_FG003,Metabolite,X.239..Beta..alanine..1..12.044,Kern,1
AC149475.2_FG003,Metabolite,X.3037582..mucic.acid..18.907,L3Tip,1
AC149475.2_FG003,Metabolite,X.311..citric.acid..16.615..s100,Kern,0.590444854880295
AC149475.2_FG003,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,GRoot,1.42120315038685e-05
AC149475.2_FG003,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,Kern,1
AC149475.2_FG003,Metabolite,X.5280450..linoleic.acid..20.399,Kern,1
AC149475.2_FG003,Metabolite,X.5280450..linoleic.acid..20.399,LMAD,0.0334852405541373
AC149475.2_FG003,Metabolite,X.5460407..threonic.acid..13.652,GRoot,1
AC149475.2_FG003,Metabolite,X.5460407..threonic.acid..13.652,Kern,1
AC149475.2_FG003,Metabolite,X.5460407..threonic.acid..13.652,L3Tip,1
AC149475.2_FG003,Metabolite,X.5460935..turanose.1..24.81,Kern,1
AC149475.2_FG003,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,1
AC149475.2_FG003,Metabolite,X.5951..L.serine.2..11.174..s100,GShoot,0.151432050541765
AC149475.2_FG003,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,0.910296793058436
AC149475.2_FG003,Metabolite,X.5951..L.serine.2..11.174..s100,L3Tip,0.780448169315964
AC149475.2_FG003,Metabolite,X.5984..fructose.1..17.18..s100,Kern,1
AC149475.2_FG003,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,1
AC149475.2_FG003,Metabolite,X.6057..tyrosine.2..17.871,Kern,1
AC149475.2_FG003,Metabolite,X.6057..tyrosine.2..17.871,L3Tip,0.781725657679691
AC149475.2_FG003,Metabolite,X.6106..L.leucine.2..9.945,Kern,1
AC149475.2_FG003,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
AC149475.2_FG003,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
AC149475.2_FG003,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,LMAD,1
AC149475.2_FG003,Metabolite,X.642609..trans.caftaric.acid.2..25.529,Kern,1
AC149475.2_FG003,Metabolite,X.6508..quinic.acid..17.076..s100,Kern,1
AC149475.2_FG003,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Tip,1
AC149475.2_FG003,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAD,1
AC149475.2_FG003,Metabolite,X.700..ethanolamine..9.879,Kern,0.932071279192637
AC149475.2_FG003,Metabolite,X.738..L.glutamine.2..14.083,Kern,0.678266075396556
AC149475.2_FG003,Metabolite,X.754..glycerol.1.phosphate..16.056,Kern,1
AC149475.2_FG003,Metabolite,X.754..glycerol.1.phosphate..16.056,L3Tip,0.939709769115873
AC149475.2_FG003,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
